VARIABLES= "X","Y","Z","CP"
1.0003 0.0000 0.0012 -19.5334
0.9976 0.0000 0.0022 -10.8512
0.9896 0.0000 0.0049 -1.1809
0.9764 0.0000 0.0094 0.1209
0.9581 0.0000 0.0154 0.5572
0.9348 0.0000 0.0228 0.7363
0.9068 0.0000 0.0313 0.8222
0.8744 0.0000 0.0407 0.8684
0.8378 0.0000 0.0506 0.8956
0.7974 0.0000 0.0608 0.9128
0.7537 0.0000 0.0710 0.9245
0.7070 0.0000 0.0808 0.9328
0.6580 0.0000 0.0900 0.9387
0.6070 0.0000 0.0983 0.9430
0.5548 0.0000 0.1054 0.9461
0.5018 0.0000 0.1112 0.9481
0.4486 0.0000 0.1155 0.9488
0.3959 0.0000 0.1182 0.9478
0.3431 0.0000 0.1184 0.9478
0.2920 0.0000 0.1158 0.9494
0.2434 0.0000 0.1106 0.9504
0.1978 0.0000 0.1030 0.9507
0.1559 0.0000 0.0934 0.9502
0.1182 0.0000 0.0823 0.9478
0.0852 0.0000 0.0701 0.9428
0.0573 0.0000 0.0574 0.9345
0.0346 0.0000 0.0445 0.9239
0.0175 0.0000 0.0320 0.9267
0.0060 0.0000 0.0203 0.9674
0.0001 0.0000 0.0095 0.8476
0.0000 0.0000 0.0000 0.6850
0.0053 0.0000 -0.0079 0.8364
0.0159 0.0000 -0.0138 0.9828
0.0315 0.0000 -0.0178 0.9646
0.0519 0.0000 -0.0200 0.9682
0.0767 0.0000 -0.0205 0.9802
0.1057 0.0000 -0.0197 0.9894
0.1386 0.0000 -0.0176 0.9950
0.1749 0.0000 -0.0147 0.9981
0.2144 0.0000 -0.0112 0.9996
0.2566 0.0000 -0.0075 0.9999
0.3013 0.0000 -0.0038 0.9994
0.3479 0.0000 -0.0006 0.9985
0.3962 0.0000 0.0018 0.9977
0.4469 0.0000 0.0037 0.9971
0.4982 0.0000 0.0054 0.9964
0.5498 0.0000 0.0068 0.9955
0.6009 0.0000 0.0079 0.9944
0.6511 0.0000 0.0084 0.9931
0.6997 0.0000 0.0085 0.9917
0.7463 0.0000 0.0082 0.9899
0.7904 0.0000 0.0075 0.9875
0.8314 0.0000 0.0064 0.9838
0.8688 0.0000 0.0052 0.9776
0.9022 0.0000 0.0039 0.9662
0.9312 0.0000 0.0025 0.9420
0.9555 0.0000 0.0013 0.8851
0.9747 0.0000 0.0002 0.7415
0.9885 0.0000 -0.0006 0.4436
0.9969 0.0000 -0.0011 0.6008
0.9998 0.0000 -0.0012 -9.2905
1.0000 0.0000 0.0000 -19.5334
