VARIABLES= "X","Y","Z","CP"
1.0003 0.0000 0.0012 -21.9234
0.9976 0.0000 0.0022 -12.2036
0.9896 0.0000 0.0049 -1.3984
0.9764 0.0000 0.0094 0.0303
0.9581 0.0000 0.0154 0.5085
0.9348 0.0000 0.0228 0.7057
0.9068 0.0000 0.0313 0.8007
0.8744 0.0000 0.0407 0.8523
0.8378 0.0000 0.0506 0.8829
0.7974 0.0000 0.0608 0.9024
0.7537 0.0000 0.0710 0.9158
0.7070 0.0000 0.0808 0.9254
0.6580 0.0000 0.0900 0.9323
0.6070 0.0000 0.0983 0.9375
0.5548 0.0000 0.1054 0.9413
0.5018 0.0000 0.1112 0.9439
0.4486 0.0000 0.1155 0.9448
0.3959 0.0000 0.1182 0.9442
0.3431 0.0000 0.1184 0.9456
0.2920 0.0000 0.1158 0.9491
0.2434 0.0000 0.1106 0.9516
0.1978 0.0000 0.1030 0.9535
0.1559 0.0000 0.0934 0.9546
0.1182 0.0000 0.0823 0.9540
0.0852 0.0000 0.0701 0.9513
0.0573 0.0000 0.0574 0.9461
0.0346 0.0000 0.0445 0.9405
0.0175 0.0000 0.0320 0.9497
0.0060 0.0000 0.0203 0.9764
0.0001 0.0000 0.0095 0.7473
0.0000 0.0000 0.0000 0.5491
0.0053 0.0000 -0.0079 0.7974
0.0159 0.0000 -0.0138 0.9641
0.0315 0.0000 -0.0178 0.9262
0.0519 0.0000 -0.0200 0.9360
0.0767 0.0000 -0.0205 0.9584
0.1057 0.0000 -0.0197 0.9756
0.1386 0.0000 -0.0176 0.9866
0.1749 0.0000 -0.0147 0.9934
0.2144 0.0000 -0.0112 0.9974
0.2566 0.0000 -0.0075 0.9993
0.3013 0.0000 -0.0038 0.9999
0.3479 0.0000 -0.0006 0.9994
0.3962 0.0000 0.0018 0.9987
0.4469 0.0000 0.0037 0.9982
0.4982 0.0000 0.0054 0.9975
0.5498 0.0000 0.0068 0.9965
0.6009 0.0000 0.0079 0.9954
0.6511 0.0000 0.0084 0.9941
0.6997 0.0000 0.0085 0.9926
0.7463 0.0000 0.0082 0.9907
0.7904 0.0000 0.0075 0.9882
0.8314 0.0000 0.0064 0.9844
0.8688 0.0000 0.0052 0.9782
0.9022 0.0000 0.0039 0.9668
0.9312 0.0000 0.0025 0.9424
0.9555 0.0000 0.0013 0.8849
0.9747 0.0000 0.0002 0.7396
0.9885 0.0000 -0.0006 0.4439
0.9969 0.0000 -0.0011 0.5753
0.9998 0.0000 -0.0012 -10.5128
1.0000 0.0000 0.0000 -21.9234
