VARIABLES= "X","Y","Z","CP"
1.0000 0.0000 0.0000 0.5206
0.9997 0.0000 -0.0000 0.4839
0.9990 0.0000 -0.0000 0.4241
0.9977 0.0000 -0.0000 0.3845
0.9959 0.0000 -0.0000 0.3559
0.9936 0.0000 -0.0001 0.3340
0.9908 0.0000 -0.0001 0.3166
0.9875 0.0000 -0.0001 0.3024
0.9837 0.0000 -0.0002 0.2906
0.9794 0.0000 -0.0002 0.2808
0.9746 0.0000 -0.0003 0.2724
0.9693 0.0000 -0.0003 0.2653
0.9636 0.0000 -0.0004 0.2592
0.9573 0.0000 -0.0005 0.2541
0.9506 0.0000 -0.0006 0.2497
0.9435 0.0000 -0.0007 0.2459
0.9359 0.0000 -0.0008 0.2427
0.9278 0.0000 -0.0009 0.2400
0.9194 0.0000 -0.0010 0.2378
0.9105 0.0000 -0.0012 0.2359
0.9012 0.0000 -0.0013 0.2344
0.8914 0.0000 -0.0015 0.2331
0.8813 0.0000 -0.0016 0.2322
0.8708 0.0000 -0.0018 0.2314
0.8600 0.0000 -0.0020 0.2309
0.8488 0.0000 -0.0023 0.2305
0.8372 0.0000 -0.0025 0.2302
0.8253 0.0000 -0.0028 0.2301
0.8131 0.0000 -0.0030 0.2302
0.8005 0.0000 -0.0033 0.2302
0.7877 0.0000 -0.0036 0.2304
0.7746 0.0000 -0.0040 0.2306
0.7612 0.0000 -0.0043 0.2309
0.7476 0.0000 -0.0047 0.2312
0.7337 0.0000 -0.0051 0.2315
0.7196 0.0000 -0.0056 0.2318
0.7053 0.0000 -0.0060 0.2321
0.6908 0.0000 -0.0065 0.2324
0.6761 0.0000 -0.0070 0.2328
0.6612 0.0000 -0.0075 0.2331
0.6462 0.0000 -0.0080 0.2334
0.6310 0.0000 -0.0086 0.2337
0.6158 0.0000 -0.0092 0.2340
0.6004 0.0000 -0.0098 0.2343
0.5849 0.0000 -0.0104 0.2346
0.5693 0.0000 -0.0110 0.2350
0.5537 0.0000 -0.0117 0.2354
0.5381 0.0000 -0.0123 0.2359
0.5224 0.0000 -0.0130 0.2364
0.5067 0.0000 -0.0136 0.2372
0.4910 0.0000 -0.0143 0.2381
0.4753 0.0000 -0.0150 0.2393
0.4596 0.0000 -0.0156 0.2409
0.4440 0.0000 -0.0163 0.2430
0.4285 0.0000 -0.0169 0.2459
0.4130 0.0000 -0.0175 0.2505
0.3977 0.0000 -0.0181 0.2558
0.3826 0.0000 -0.0187 0.2596
0.3677 0.0000 -0.0193 0.2621
0.3530 0.0000 -0.0200 0.2638
0.3384 0.0000 -0.0207 0.2649
0.3239 0.0000 -0.0214 0.2658
0.3096 0.0000 -0.0221 0.2664
0.2955 0.0000 -0.0228 0.2668
0.2816 0.0000 -0.0235 0.2673
0.2679 0.0000 -0.0242 0.2678
0.2544 0.0000 -0.0249 0.2684
0.2412 0.0000 -0.0255 0.2693
0.2282 0.0000 -0.0261 0.2705
0.2154 0.0000 -0.0267 0.2720
0.2030 0.0000 -0.0272 0.2740
0.1908 0.0000 -0.0277 0.2766
0.1788 0.0000 -0.0281 0.2800
0.1672 0.0000 -0.0284 0.2841
0.1559 0.0000 -0.0287 0.2892
0.1449 0.0000 -0.0289 0.2954
0.1342 0.0000 -0.0290 0.3029
0.1239 0.0000 -0.0290 0.3119
0.1139 0.0000 -0.0289 0.3226
0.1043 0.0000 -0.0288 0.3352
0.0950 0.0000 -0.0285 0.3501
0.0862 0.0000 -0.0281 0.3676
0.0777 0.0000 -0.0276 0.3880
0.0696 0.0000 -0.0270 0.4119
0.0619 0.0000 -0.0263 0.4398
0.0546 0.0000 -0.0255 0.4722
0.0478 0.0000 -0.0245 0.5097
0.0413 0.0000 -0.0234 0.5531
0.0353 0.0000 -0.0222 0.6029
0.0298 0.0000 -0.0208 0.6596
0.0247 0.0000 -0.0194 0.7231
0.0200 0.0000 -0.0178 0.7922
0.0159 0.0000 -0.0160 0.8639
0.0121 0.0000 -0.0141 0.9309
0.0089 0.0000 -0.0121 0.9801
0.0062 0.0000 -0.0100 0.9891
0.0039 0.0000 -0.0077 0.9259
0.0021 0.0000 -0.0053 0.7561
0.0008 0.0000 -0.0027 0.4597
0.0000 0.0000 0.0000 0.0508
-0.0003 0.0000 0.0028 -0.4193
-0.0001 0.0000 0.0057 -0.8732
0.0006 0.0000 0.0086 -1.2427
0.0019 0.0000 0.0116 -1.5020
0.0036 0.0000 0.0146 -1.6609
0.0059 0.0000 0.0177 -1.7446
0.0087 0.0000 0.0209 -1.7783
0.0120 0.0000 0.0240 -1.7815
0.0158 0.0000 0.0273 -1.7673
0.0201 0.0000 0.0305 -1.7440
0.0250 0.0000 0.0338 -1.7167
0.0303 0.0000 0.0371 -1.6883
0.0361 0.0000 0.0404 -1.6603
0.0425 0.0000 0.0437 -1.6337
0.0493 0.0000 0.0470 -1.6086
0.0566 0.0000 0.0502 -1.5853
0.0643 0.0000 0.0535 -1.5635
0.0726 0.0000 0.0567 -1.5433
0.0813 0.0000 0.0599 -1.5243
0.0904 0.0000 0.0630 -1.5064
0.1000 0.0000 0.0660 -1.4893
0.1100 0.0000 0.0689 -1.4728
0.1205 0.0000 0.0718 -1.4567
0.1314 0.0000 0.0746 -1.4409
0.1426 0.0000 0.0772 -1.4251
0.1543 0.0000 0.0798 -1.4092
0.1663 0.0000 0.0822 -1.3931
0.1787 0.0000 0.0845 -1.3766
0.1914 0.0000 0.0866 -1.3596
0.2045 0.0000 0.0886 -1.3421
0.2179 0.0000 0.0905 -1.3238
0.2316 0.0000 0.0921 -1.3048
0.2456 0.0000 0.0936 -1.2849
