VARIABLES= "X","Y","Z","CP"
1.0000 0.0000 0.0000 0.5101
0.9997 0.0000 -0.0000 0.4720
0.9990 0.0000 -0.0000 0.4094
0.9977 0.0000 -0.0000 0.3673
0.9959 0.0000 -0.0000 0.3363
0.9936 0.0000 -0.0001 0.3119
0.9908 0.0000 -0.0001 0.2921
0.9875 0.0000 -0.0001 0.2754
0.9837 0.0000 -0.0002 0.2612
0.9794 0.0000 -0.0002 0.2489
0.9746 0.0000 -0.0003 0.2381
0.9693 0.0000 -0.0003 0.2285
0.9636 0.0000 -0.0004 0.2200
0.9573 0.0000 -0.0005 0.2123
0.9506 0.0000 -0.0006 0.2054
0.9435 0.0000 -0.0007 0.1991
0.9359 0.0000 -0.0008 0.1934
0.9278 0.0000 -0.0009 0.1881
0.9194 0.0000 -0.0010 0.1833
0.9105 0.0000 -0.0012 0.1788
0.9012 0.0000 -0.0013 0.1746
0.8914 0.0000 -0.0015 0.1708
0.8813 0.0000 -0.0016 0.1671
0.8708 0.0000 -0.0018 0.1637
0.8600 0.0000 -0.0020 0.1604
0.8488 0.0000 -0.0023 0.1572
0.8372 0.0000 -0.0025 0.1542
0.8253 0.0000 -0.0028 0.1512
0.8131 0.0000 -0.0030 0.1484
0.8005 0.0000 -0.0033 0.1455
0.7877 0.0000 -0.0036 0.1427
0.7746 0.0000 -0.0040 0.1399
0.7612 0.0000 -0.0043 0.1370
0.7476 0.0000 -0.0047 0.1341
0.7337 0.0000 -0.0051 0.1312
0.7196 0.0000 -0.0056 0.1282
0.7053 0.0000 -0.0060 0.1251
0.6908 0.0000 -0.0065 0.1219
0.6761 0.0000 -0.0070 0.1187
0.6612 0.0000 -0.0075 0.1153
0.6462 0.0000 -0.0080 0.1118
0.6310 0.0000 -0.0086 0.1082
0.6158 0.0000 -0.0092 0.1045
0.6004 0.0000 -0.0098 0.1006
0.5849 0.0000 -0.0104 0.0966
0.5693 0.0000 -0.0110 0.0926
0.5537 0.0000 -0.0117 0.0884
0.5381 0.0000 -0.0123 0.0841
0.5224 0.0000 -0.0130 0.0798
0.5067 0.0000 -0.0136 0.0755
0.4910 0.0000 -0.0143 0.0712
0.4753 0.0000 -0.0150 0.0670
0.4596 0.0000 -0.0156 0.0630
0.4440 0.0000 -0.0163 0.0594
0.4285 0.0000 -0.0169 0.0565
0.4130 0.0000 -0.0175 0.0550
0.3977 0.0000 -0.0181 0.0547
0.3826 0.0000 -0.0187 0.0533
