VARIABLES= "X","Y","Z","CP"
1.0000 0.0000 0.0000 0.5921
0.9997 0.0000 -0.0000 0.5627
0.9990 0.0000 -0.0000 0.5156
0.9977 0.0000 -0.0000 0.4865
0.9959 0.0000 -0.0000 0.4670
0.9936 0.0000 -0.0001 0.4536
0.9908 0.0000 -0.0001 0.4442
0.9875 0.0000 -0.0001 0.4377
0.9837 0.0000 -0.0002 0.4334
0.9794 0.0000 -0.0002 0.4308
0.9746 0.0000 -0.0003 0.4296
0.9693 0.0000 -0.0003 0.4295
0.9636 0.0000 -0.0004 0.4303
0.9573 0.0000 -0.0005 0.4320
0.9506 0.0000 -0.0006 0.4343
0.9435 0.0000 -0.0007 0.4373
0.9359 0.0000 -0.0008 0.4407
0.9278 0.0000 -0.0009 0.4446
0.9194 0.0000 -0.0010 0.4489
0.9105 0.0000 -0.0012 0.4535
0.9012 0.0000 -0.0013 0.4585
0.8914 0.0000 -0.0015 0.4638
0.8813 0.0000 -0.0016 0.4692
0.8708 0.0000 -0.0018 0.4750
0.8600 0.0000 -0.0020 0.4809
0.8488 0.0000 -0.0023 0.4870
0.8372 0.0000 -0.0025 0.4933
0.8253 0.0000 -0.0028 0.4997
0.8131 0.0000 -0.0030 0.5063
0.8005 0.0000 -0.0033 0.5129
0.7877 0.0000 -0.0036 0.5198
0.7746 0.0000 -0.0040 0.5267
0.7612 0.0000 -0.0043 0.5337
0.7476 0.0000 -0.0047 0.5409
0.7337 0.0000 -0.0051 0.5481
0.7196 0.0000 -0.0056 0.5555
0.7053 0.0000 -0.0060 0.5629
0.6908 0.0000 -0.0065 0.5705
0.6761 0.0000 -0.0070 0.5782
0.6612 0.0000 -0.0075 0.5860
0.6462 0.0000 -0.0080 0.5939
0.6310 0.0000 -0.0086 0.6019
0.6158 0.0000 -0.0092 0.6101
0.6004 0.0000 -0.0098 0.6185
0.5849 0.0000 -0.0104 0.6270
0.5693 0.0000 -0.0110 0.6357
0.5537 0.0000 -0.0117 0.6446
0.5381 0.0000 -0.0123 0.6537
0.5224 0.0000 -0.0130 0.6631
0.5067 0.0000 -0.0136 0.6727
0.4910 0.0000 -0.0143 0.6826
0.4753 0.0000 -0.0150 0.6928
0.4596 0.0000 -0.0156 0.7034
0.4440 0.0000 -0.0163 0.7145
