VARIABLES= "X","Y","Z","CP"
1.0000 0.0000 0.0000 0.5232
0.9997 0.0000 -0.0000 0.4842
0.9990 0.0000 -0.0000 0.4191
0.9977 0.0000 -0.0000 0.3733
0.9959 0.0000 -0.0000 0.3377
0.9936 0.0000 -0.0001 0.3082
0.9908 0.0000 -0.0001 0.2828
0.9875 0.0000 -0.0001 0.2603
0.9837 0.0000 -0.0002 0.2399
0.9794 0.0000 -0.0002 0.2212
0.9746 0.0000 -0.0003 0.2038
0.9693 0.0000 -0.0003 0.1875
0.9636 0.0000 -0.0004 0.1720
0.9573 0.0000 -0.0005 0.1572
0.9506 0.0000 -0.0006 0.1430
0.9435 0.0000 -0.0007 0.1292
0.9359 0.0000 -0.0008 0.1159
0.9278 0.0000 -0.0009 0.1030
0.9194 0.0000 -0.0010 0.0903
0.9105 0.0000 -0.0012 0.0778
0.9012 0.0000 -0.0013 0.0655
0.8914 0.0000 -0.0015 0.0533
0.8813 0.0000 -0.0016 0.0411
0.8708 0.0000 -0.0018 0.0291
0.8600 0.0000 -0.0020 0.0170
0.8488 0.0000 -0.0023 0.0049
0.8372 0.0000 -0.0025 -0.0073
0.8253 0.0000 -0.0028 -0.0196
0.8131 0.0000 -0.0030 -0.0321
0.8005 0.0000 -0.0033 -0.0447
0.7877 0.0000 -0.0036 -0.0576
0.7746 0.0000 -0.0040 -0.0707
0.7612 0.0000 -0.0043 -0.0841
0.7476 0.0000 -0.0047 -0.0978
0.7337 0.0000 -0.0051 -0.1119
0.7196 0.0000 -0.0056 -0.1264
0.7053 0.0000 -0.0060 -0.1413
0.6908 0.0000 -0.0065 -0.1568
0.6761 0.0000 -0.0070 -0.1727
0.6612 0.0000 -0.0075 -0.1891
0.6462 0.0000 -0.0080 -0.2062
0.6310 0.0000 -0.0086 -0.2239
0.6158 0.0000 -0.0092 -0.2422
0.6004 0.0000 -0.0098 -0.2612
0.5849 0.0000 -0.0104 -0.2809
0.5693 0.0000 -0.0110 -0.3014
0.5537 0.0000 -0.0117 -0.3227
0.5381 0.0000 -0.0123 -0.3448
0.5224 0.0000 -0.0130 -0.3676
0.5067 0.0000 -0.0136 -0.3913
0.4910 0.0000 -0.0143 -0.4158
0.4753 0.0000 -0.0150 -0.4411
0.4596 0.0000 -0.0156 -0.4671
0.4440 0.0000 -0.0163 -0.4937
0.4285 0.0000 -0.0169 -0.5205
0.4130 0.0000 -0.0175 -0.5474
0.3977 0.0000 -0.0181 -0.5714
0.3826 0.0000 -0.0187 -0.5952
0.3677 0.0000 -0.0193 -0.6247
0.3530 0.0000 -0.0200 -0.6590
0.3384 0.0000 -0.0207 -0.6971
0.3239 0.0000 -0.0214 -0.7389
0.3096 0.0000 -0.0221 -0.7842
0.2955 0.0000 -0.0228 -0.8332
0.2816 0.0000 -0.0235 -0.8860
0.2679 0.0000 -0.0242 -0.9428
0.2544 0.0000 -0.0249 -1.0039
0.2412 0.0000 -0.0255 -1.0696
0.2282 0.0000 -0.0261 -1.1403
0.2154 0.0000 -0.0267 -1.2164
0.2030 0.0000 -0.0272 -1.2983
0.1908 0.0000 -0.0277 -1.3868
0.1788 0.0000 -0.0281 -1.4825
0.1672 0.0000 -0.0284 -1.5862
0.1559 0.0000 -0.0287 -1.6987
0.1449 0.0000 -0.0289 -1.8213
0.1342 0.0000 -0.0290 -1.9552
0.1239 0.0000 -0.0290 -2.1020
0.1139 0.0000 -0.0289 -2.2635
0.1043 0.0000 -0.0288 -2.4419
0.0950 0.0000 -0.0285 -2.6397
0.0862 0.0000 -0.0281 -2.8603
0.0777 0.0000 -0.0276 -3.1075
0.0696 0.0000 -0.0270 -3.3860
0.0619 0.0000 -0.0263 -3.7015
0.0546 0.0000 -0.0255 -4.0611
0.0478 0.0000 -0.0245 -4.4735
0.0413 0.0000 -0.0234 -4.9492
0.0353 0.0000 -0.0222 -5.5008
0.0298 0.0000 -0.0208 -6.1431
0.0247 0.0000 -0.0194 -6.8927
0.0200 0.0000 -0.0178 -7.7654
0.0159 0.0000 -0.0160 -8.7724
0.0121 0.0000 -0.0141 -9.9092
0.0089 0.0000 -0.0121 -11.1369
0.0062 0.0000 -0.0100 -12.3527
0.0039 0.0000 -0.0077 -13.3603
0.0021 0.0000 -0.0053 -13.8760
0.0008 0.0000 -0.0027 -13.6296
0.0000 0.0000 0.0000 -12.5492
-0.0003 0.0000 0.0028 -10.7913
-0.0001 0.0000 0.0057 -8.6387
0.0006 0.0000 0.0086 -6.4413
0.0019 0.0000 0.0116 -4.4910
0.0036 0.0000 0.0146 -2.9210
0.0059 0.0000 0.0177 -1.7337
0.0087 0.0000 0.0209 -0.8687
0.0120 0.0000 0.0240 -0.2524
