VARIABLES= "X","Y","Z","CP"
1.0000 0.0000 0.0000 0.5114
0.9997 0.0000 -0.0000 0.4722
0.9990 0.0000 -0.0000 0.4069
0.9977 0.0000 -0.0000 0.3616
0.9959 0.0000 -0.0000 0.3270
0.9936 0.0000 -0.0001 0.2988
0.9908 0.0000 -0.0001 0.2749
0.9875 0.0000 -0.0001 0.2541
0.9837 0.0000 -0.0002 0.2355
0.9794 0.0000 -0.0002 0.2187
0.9746 0.0000 -0.0003 0.2033
0.9693 0.0000 -0.0003 0.1890
0.9636 0.0000 -0.0004 0.1757
0.9573 0.0000 -0.0005 0.1631
0.9506 0.0000 -0.0006 0.1512
0.9435 0.0000 -0.0007 0.1399
0.9359 0.0000 -0.0008 0.1290
0.9278 0.0000 -0.0009 0.1185
0.9194 0.0000 -0.0010 0.1084
0.9105 0.0000 -0.0012 0.0985
0.9012 0.0000 -0.0013 0.0889
0.8914 0.0000 -0.0015 0.0794
0.8813 0.0000 -0.0016 0.0701
0.8708 0.0000 -0.0018 0.0609
0.8600 0.0000 -0.0020 0.0518
0.8488 0.0000 -0.0023 0.0427
0.8372 0.0000 -0.0025 0.0336
0.8253 0.0000 -0.0028 0.0244
0.8131 0.0000 -0.0030 0.0152
0.8005 0.0000 -0.0033 0.0059
0.7877 0.0000 -0.0036 -0.0035
0.7746 0.0000 -0.0040 -0.0131
0.7612 0.0000 -0.0043 -0.0229
0.7476 0.0000 -0.0047 -0.0329
0.7337 0.0000 -0.0051 -0.0432
0.7196 0.0000 -0.0056 -0.0537
0.7053 0.0000 -0.0060 -0.0645
0.6908 0.0000 -0.0065 -0.0757
0.6761 0.0000 -0.0070 -0.0872
0.6612 0.0000 -0.0075 -0.0991
0.6462 0.0000 -0.0080 -0.1114
0.6310 0.0000 -0.0086 -0.1241
0.6158 0.0000 -0.0092 -0.1373
0.6004 0.0000 -0.0098 -0.1510
0.5849 0.0000 -0.0104 -0.1651
0.5693 0.0000 -0.0110 -0.1798
0.5537 0.0000 -0.0117 -0.1950
0.5381 0.0000 -0.0123 -0.2107
0.5224 0.0000 -0.0130 -0.2269
0.5067 0.0000 -0.0136 -0.2436
0.4910 0.0000 -0.0143 -0.2608
0.4753 0.0000 -0.0150 -0.2784
0.4596 0.0000 -0.0156 -0.2964
0.4440 0.0000 -0.0163 -0.3146
0.4285 0.0000 -0.0169 -0.3327
0.4130 0.0000 -0.0175 -0.3501
0.3977 0.0000 -0.0181 -0.3653
0.3826 0.0000 -0.0187 -0.3807
0.3677 0.0000 -0.0193 -0.4006
0.3530 0.0000 -0.0200 -0.4240
0.3384 0.0000 -0.0207 -0.4504
0.3239 0.0000 -0.0214 -0.4792
0.3096 0.0000 -0.0221 -0.5106
